i,j,pi_i,pi_j,pi_i_pi_j,pi_ij_cube,pi_ij_sphere,cov_cube,cov_sphere,delta,contrast_sq,aux_dist_sq,syg_contrib_cube,syg_contrib_sphere,syg_contrib_delta
1,23,0.4,0.4,0.16000000000000003,0.1554,0.158,-0.004600000000000021,-0.0020000000000000295,0.002599999999999991,0.0,2.0395486753654954,0.0,0.0,0.0
1,24,0.4,0.4,0.16000000000000003,0.1516,0.1634,-0.008400000000000019,0.0033999999999999586,0.011799999999999977,0.0,1.5676070840776415,0.0,-0.0,-0.0
1,25,0.4,0.4,0.16000000000000003,0.1318,0.1398,-0.02820000000000003,-0.020200000000000023,0.008000000000000007,6.25,17.708973502834798,0.17625000000000018,0.12625000000000014,-0.050000000000000044
1,26,0.4,0.4,0.16000000000000003,0.1674,0.1574,0.007399999999999962,-0.002600000000000019,-0.009999999999999981,0.0,5.710507025692628,-0.0,0.0,0.0
1,27,0.4,0.4,0.16000000000000003,0.142,0.1458,-0.018000000000000044,-0.014200000000000018,0.0038000000000000256,6.25,7.709512951136073,0.11250000000000027,0.0887500000000001,-0.02375000000000016
1,28,0.4,0.4,0.16000000000000003,0.1668,0.1716,0.006799999999999973,0.011599999999999971,0.004799999999999999,0.0,13.67770267358213,-0.0,-0.0,0.0
1,29,0.4,0.4,0.16000000000000003,0.151,0.1606,-0.009000000000000036,0.0005999999999999617,0.009599999999999997,6.25,0.24701403563132282,0.05625000000000022,-0.0037499999999997605,-0.059999999999999984
1,30,0.4,0.4,0.16000000000000003,0.1722,0.176,0.012199999999999961,0.01599999999999996,0.003799999999999998,0.0,13.533518104497276,-0.0,-0.0,0.0
1,31,0.4,0.4,0.16000000000000003,0.141,0.148,-0.019000000000000045,-0.012000000000000038,0.007000000000000006,6.25,8.03939437484972,0.11875000000000027,0.07500000000000023,-0.04375000000000004
1,32,0.4,0.4,0.16000000000000003,0.1452,0.1526,-0.014800000000000035,-0.007400000000000018,0.007400000000000018,0.0,2.384513141426403,0.0,0.0,0.0
1,33,0.4,0.4,0.16000000000000003,0.1422,0.1474,-0.017800000000000038,-0.012600000000000028,0.00520000000000001,6.25,6.739635199432466,0.11125000000000024,0.07875000000000018,-0.03250000000000006
1,34,0.4,0.4,0.16000000000000003,0.1552,0.171,-0.0048000000000000265,0.010999999999999982,0.01580000000000001,6.25,11.927734444660292,0.030000000000000165,-0.0687499999999999,-0.09875000000000006
1,35,0.4,0.4,0.16000000000000003,0.158,0.1516,-0.0020000000000000295,-0.008400000000000019,-0.006399999999999989,6.25,591.8959482216695,0.012500000000000185,0.052500000000000116,0.03999999999999993
1,36,0.4,0.4,0.16000000000000003,0.1648,0.1692,0.004799999999999971,0.009199999999999958,0.004399999999999987,0.0,3.61463707837017,-0.0,-0.0,0.0
1,37,0.4,0.4,0.16000000000000003,0.2208,0.2298,0.060799999999999965,0.06979999999999997,0.009000000000000008,6.25,163.074573362388,-0.3799999999999998,-0.4362499999999998,-0.05625000000000002
1,38,0.4,0.4,0.16000000000000003,0.16,0.1628,-2.7755575615628914e-17,0.002799999999999969,0.002799999999999997,6.25,0.7338744241350723,1.734723475976807e-16,-0.017499999999999807,-0.01749999999999998
1,39,0.4,0.4,0.16000000000000003,0.183,0.1964,0.022999999999999965,0.03639999999999996,0.013399999999999995,6.25,42.99066945241174,-0.14374999999999977,-0.22749999999999976,-0.08374999999999999
1,40,0.4,0.4,0.16000000000000003,0.1582,0.1668,-0.0018000000000000238,0.006799999999999973,0.008599999999999997,0.0,0.12709718679335802,0.0,-0.0,-0.0
1,41,0.4,0.4,0.16000000000000003,0.1902,0.1856,0.030199999999999977,0.025599999999999956,-0.004600000000000021,0.0,14.938457220240187,-0.0,-0.0,0.0
