i,j,pi_i,pi_j,pi_i_pi_j,pi_ij_cube,pi_ij_sphere,cov_cube,cov_sphere,delta,contrast_sq,aux_dist_sq,syg_contrib_cube,syg_contrib_sphere,syg_contrib_delta
0,1,0.40144579354837306,0.2302522375803923,0.0924337922317491,0.1102,0.104,0.0177662077682509,0.011566207768250888,-0.006200000000000011,0.7951873063833125,12.265705554569406,-0.014127462899881715,-0.009197301600305168,0.0049301612995765465
0,2,0.40144579354837306,0.7432447021158329,0.29837245924151473,0.259,0.2588,-0.03937245924151472,-0.03957245924151476,-0.00020000000000003348,0.15796250367705883,0.410336864137977,0.006219372237712619,0.006250964738448036,3.15925007354171e-05
0,3,0.40144579354837306,0.5881609198522387,0.23611472720422302,0.279,0.271,0.042885272795777,0.034885272795776995,-0.008000000000000007,11.310788023802237,30.955973210558952,-0.4850662299359664,-0.3945799257455484,0.09048630419041798
0,4,0.40144579354837306,0.35347646367044305,0.14190163945885367,0.1656,0.163,0.023698360541146324,0.021098360541146333,-0.002599999999999991,16.672621359245436,23.3052805499588,-0.39511379213741543,-0.35176497660337747,0.043348815534037966
0,5,0.40144579354837306,0.2462007942881967,0.09883627323526488,0.0824,0.0818,-0.01643627323526488,-0.01703627323526488,-0.0006000000000000033,0.692025608493882,15.422008219981361,0.011374321987005883,0.011789537352102215,0.00041521536509633167
0,6,0.40144579354837306,0.2523668605643421,0.10131161460456393,0.073,0.0778,-0.02831161460456394,-0.02351161460456394,0.004799999999999999,41.54172885881373,64.97444845460294,1.176113417458026,0.9767131189357201,-0.19940029852230579
0,7,0.40144579354837306,0.2498529618398943,0.10030242053622775,0.1142,0.1158,0.01389757946377225,0.015497579463772254,0.0016000000000000042,6.186357267280433,12.20767914062051,-0.08597539171331475,-0.09587356334096347,-0.009898171627648722
0,8,0.40144579354837306,0.23864506254115914,0.09580305650823676,0.078,0.0784,-0.017803056508236756,-0.01740305650823676,0.0003999999999999976,0.10485175971760112,5.555286918019759,0.0018666818032405151,0.001824741099353475,-4.1940703887040093e-05
0,9,0.40144579354837306,0.22570946894001767,0.09061011687000725,0.0788,0.0774,-0.011810116870007256,-0.013210116870007255,-0.0013999999999999985,3.5074590359132665,2.727533674114773,0.041423501130898654,0.04633394378117722,0.004910442650278568
0,10,0.40144579354837306,0.37881171658931956,0.15207237017162079,0.1872,0.1868,0.03512762982837922,0.03472762982837921,-0.00040000000000001146,11.86575658269092,24.35080435091701,-0.41681590487042064,-0.4120696022373442,0.00474630263307646
0,11,0.40144579354837306,0.3151854739406006,0.12652988270100446,0.15,0.1474,0.023470117298995535,0.020870117298995544,-0.002599999999999991,38.139900310514726,25.66126704224547,-0.8951479340597769,-0.7959841932524389,0.09916374080733803
0,12,0.40144579354837306,0.17558587433166223,0.07048821065695905,0.0578,0.0584,-0.012688210656959055,-0.012088210656959052,0.0006000000000000033,10.085588745016508,335.62657987824645,0.12796807459622475,0.12191672134921483,-0.006051353247009922
0,13,0.40144579354837306,0.18220018902510304,0.07314349946784607,0.0676,0.0666,-0.005543499467846075,-0.006543499467846062,-0.000999999999999987,44.80179328855609,3.570535451230053,0.24835871725366054,0.29316051054221604,0.04480179328855549
0,14,0.40144579354837306,0.20557322827031327,0.08252650775527674,0.0924,0.0878,0.009873492244723253,0.00527349224472326,-0.004599999999999993,32.14402469622944,175.37280842231982,-0.31737377855241405,-0.16951126494975888,0.14786251360265518
